user_id,subscription_id,monthly_revenue,join_date,lmp,country_id,age,gender_id,device_id
696,2,15,2022-09-29 00:00:00,2023-07-01 00:00:00,9,31,1,2
697,1,12,2022-10-06 00:00:00,2023-06-29 00:00:00,9,43,1,3
698,3,10,2022-10-12 00:00:00,2023-07-02 00:00:00,1,28,1,4
699,3,13,2022-10-07 00:00:00,2023-06-30 00:00:00,2,32,2,1
700,1,12,2022-10-04 00:00:00,2023-06-30 00:00:00,1,31,2,4
701,2,11,2022-09-24 00:00:00,2023-06-28 00:00:00,1,45,1,3
702,1,14,2022-09-25 00:00:00,2023-07-01 00:00:00,2,36,1,1
703,3,14,2022-09-27 00:00:00,2023-06-30 00:00:00,3,35,1,4
704,2,13,2022-09-30 00:00:00,2023-07-01 00:00:00,4,27,2,2
705,1,13,2022-10-04 00:00:00,2023-06-28 00:00:00,5,32,1,4
706,2,12,2022-10-24 00:00:00,2023-07-01 00:00:00,6,46,2,1
707,1,12,2022-10-28 00:00:00,2023-06-30 00:00:00,7,36,1,3
708,3,13,2022-11-02 00:00:00,2023-07-01 00:00:00,8,39,1,4
709,3,12,2022-11-07 00:00:00,2023-06-28 00:00:00,9,48,2,3
710,1,10,2022-11-10 00:00:00,2023-06-30 00:00:00,10,48,2,3
711,2,14,2022-11-15 00:00:00,2023-06-29 00:00:00,9,27,2,4
712,1,13,2022-11-08 00:00:00,2023-07-01 00:00:00,9,45,1,2
713,3,10,2022-11-01 00:00:00,2023-06-27 00:00:00,1,30,1,4
714,2,15,2022-10-30 00:00:00,2023-06-29 00:00:00,2,29,1,2
715,1,12,2022-10-28 00:00:00,2023-06-29 00:00:00,1,43,2,4
716,2,10,2022-10-26 00:00:00,2023-06-30 00:00:00,1,43,1,4
717,1,15,2022-10-18 00:00:00,2023-06-29 00:00:00,2,39,2,2
718,3,14,2022-09-30 00:00:00,2023-06-30 00:00:00,3,27,1,2
719,3,10,2022-09-03 00:00:00,2023-06-29 00:00:00,4,33,2,2
720,1,10,2022-08-23 00:00:00,2023-06-29 00:00:00,5,32,2,2
721,2,10,2022-08-16 00:00:00,2023-06-29 00:00:00,6,37,2,2
722,1,13,2022-08-11 00:00:00,2023-06-30 00:00:00,7,45,1,1
723,3,10,2022-08-01 00:00:00,2023-06-30 00:00:00,8,40,2,1
724,2,14,2022-08-01 00:00:00,2023-06-29 00:00:00,9,44,1,4
725,1,12,2022-08-01 00:00:00,2023-06-29 00:00:00,10,29,2,2
726,2,14,2022-08-02 00:00:00,2023-06-30 00:00:00,9,50,1,4
727,1,11,2022-08-04 00:00:00,2023-06-29 00:00:00,9,32,2,4
728,3,14,2022-08-04 00:00:00,2023-06-29 00:00:00,1,39,1,4
729,3,15,2022-07-07 00:00:00,2023-06-30 00:00:00,2,43,2,1
730,1,12,2022-06-27 00:00:00,2023-06-30 00:00:00,1,49,2,1
731,2,13,2022-06-19 00:00:00,2023-06-29 00:00:00,1,30,1,2
732,1,12,2022-06-19 00:00:00,2023-06-29 00:00:00,2,47,1,2
733,3,10,2022-06-18 00:00:00,2023-06-29 00:00:00,3,51,2,4
734,2,14,2022-06-19 00:00:00,2023-06-30 00:00:00,4,40,1,2
735,1,14,2022-06-24 00:00:00,2023-06-28 00:00:00,5,40,1,4
736,2,11,2022-06-30 00:00:00,2023-06-30 00:00:00,6,49,1,1
737,1,15,2022-07-02 00:00:00,2023-06-30 00:00:00,7,43,2,2
738,3,14,2022-06-26 00:00:00,2023-07-01 00:00:00,8,44,2,1
739,3,13,2022-06-21 00:00:00,2023-06-28 00:00:00,9,27,1,1
740,1,14,2022-06-16 00:00:00,2023-06-29 00:00:00,10,30,1,2
741,2,14,2022-06-09 00:00:00,2023-06-30 00:00:00,9,47,1,3
742,1,13,2022-06-10 00:00:00,2023-06-30 00:00:00,9,51,1,1
743,3,15,2022-06-10 00:00:00,2023-06-28 00:00:00,1,31,2,4
744,2,13,2022-06-11 00:00:00,2023-06-29 00:00:00,2,34,2,2
745,1,11,2022-06-12 00:00:00,2023-06-30 00:00:00,1,28,2,4
746,1,15,2022-06-15 00:00:00,2023-06-30 00:00:00,1,32,1,1
747,1,11,2022-06-25 00:00:00,2023-06-29 00:00:00,2,41,1,3
748,3,13,2022-06-30 00:00:00,2023-06-28 00:00:00,3,40,1,3
749,2,12,2022-07-06 00:00:00,2023-06-30 00:00:00,4,46,1,3
750,1,13,2022-07-09 00:00:00,2023-06-29 00:00:00,5,47,1,3
751,1,14,2022-07-18 00:00:00,2023-06-29 00:00:00,6,45,2,4
752,2,10,2022-07-24 00:00:00,2023-06-28 00:00:00,7,28,2,1
753,3,12,2022-07-27 00:00:00,2023-06-30 00:00:00,8,43,2,1
754,3,11,2022-08-10 00:00:00,2023-06-29 00:00:00,9,41,1,4
755,1,13,2022-08-16 00:00:00,2023-06-30 00:00:00,10,32,1,2
756,2,14,2022-08-23 00:00:00,2023-06-29 00:00:00,9,44,2,1
757,3,11,2022-09-03 00:00:00,2023-06-30 00:00:00,9,32,1,4
758,1,12,2022-09-04 00:00:00,2023-06-29 00:00:00,1,47,1,4
759,3,14,2022-09-05 00:00:00,2023-06-29 00:00:00,2,37,1,3
760,2,13,2022-09-04 00:00:00,2023-07-01 00:00:00,1,40,2,1
761,1,11,2022-08-31 00:00:00,2023-06-29 00:00:00,1,48,2,3
762,2,10,2022-09-01 00:00:00,2023-07-02 00:00:00,2,48,1,4
763,3,10,2022-09-15 00:00:00,2023-06-29 00:00:00,3,35,1,4
764,1,15,2022-09-18 00:00:00,2023-07-03 00:00:00,4,28,1,3
765,3,11,2022-09-28 00:00:00,2023-06-29 00:00:00,5,35,2,3
766,2,13,2022-09-30 00:00:00,2023-07-01 00:00:00,6,43,1,1
767,1,15,2022-10-07 00:00:00,2023-06-29 00:00:00,7,39,1,4
768,3,10,2022-10-08 00:00:00,2023-07-02 00:00:00,8,38,2,4
769,2,14,2022-10-08 00:00:00,2023-06-30 00:00:00,9,36,2,3
770,1,11,2022-10-03 00:00:00,2023-07-01 00:00:00,10,42,2,4
771,2,14,2022-10-04 00:00:00,2023-06-28 00:00:00,9,27,1,2
772,1,12,2022-10-02 00:00:00,2023-07-01 00:00:00,9,48,1,4
773,3,13,2022-10-01 00:00:00,2023-06-30 00:00:00,1,27,2,3
774,3,15,2022-10-03 00:00:00,2023-07-02 00:00:00,2,49,1,1
775,1,11,2022-10-20 00:00:00,2023-06-28 00:00:00,1,29,1,2
776,2,11,2022-10-21 00:00:00,2023-07-01 00:00:00,1,44,1,4
777,1,11,2022-10-28 00:00:00,2023-06-30 00:00:00,2,31,1,1
778,3,13,2022-11-03 00:00:00,2023-07-01 00:00:00,3,33,1,2
779,2,10,2022-11-07 00:00:00,2023-06-28 00:00:00,4,36,2,3
780,1,15,2022-11-12 00:00:00,2023-06-30 00:00:00,5,43,2,4
781,2,14,2022-11-13 00:00:00,2023-06-29 00:00:00,6,30,2,1
782,1,13,2022-11-02 00:00:00,2023-07-01 00:00:00,7,44,2,4
783,3,13,2022-11-01 00:00:00,2023-06-29 00:00:00,8,37,2,4
784,3,14,2022-10-31 00:00:00,2023-06-30 00:00:00,9,27,1,4
785,1,12,2022-10-28 00:00:00,2023-06-29 00:00:00,10,35,2,4
786,2,13,2022-10-24 00:00:00,2023-06-30 00:00:00,9,32,1,3
787,1,12,2022-10-03 00:00:00,2023-06-29 00:00:00,9,49,2,4
788,3,12,2022-09-13 00:00:00,2023-06-30 00:00:00,1,45,2,2
789,2,11,2022-09-02 00:00:00,2023-06-30 00:00:00,2,33,2,1
790,1,14,2022-08-30 00:00:00,2023-06-30 00:00:00,1,37,2,1
791,2,15,2022-08-25 00:00:00,2023-06-30 00:00:00,1,29,1,1
792,1,12,2022-08-11 00:00:00,2023-06-30 00:00:00,2,45,1,3
793,3,11,2022-08-05 00:00:00,2023-06-30 00:00:00,3,42,2,1
794,3,12,2022-08-02 00:00:00,2023-06-30 00:00:00,4,32,2,3
795,1,11,2022-08-03 00:00:00,2023-07-01 00:00:00,5,47,1,1
796,2,12,2022-08-04 00:00:00,2023-07-01 00:00:00,6,27,1,3
797,1,10,2022-08-05 00:00:00,2023-06-30 00:00:00,7,35,1,2
798,3,15,2022-07-12 00:00:00,2023-06-30 00:00:00,8,35,1,4
799,2,10,2022-07-02 00:00:00,2023-06-30 00:00:00,9,48,1,2
800,1,12,2022-06-26 00:00:00,2023-06-30 00:00:00,10,36,1,1
801,2,10,2022-06-22 00:00:00,2023-06-29 00:00:00,9,46,1,1
802,1,13,2022-06-22 00:00:00,2023-06-30 00:00:00,9,33,2,1
803,3,14,2022-06-19 00:00:00,2023-07-01 00:00:00,1,43,1,3
804,3,14,2022-06-22 00:00:00,2023-07-02 00:00:00,2,47,2,1
805,1,15,2022-06-27 00:00:00,2023-06-28 00:00:00,1,39,2,4
806,2,15,2022-07-01 00:00:00,2023-06-30 00:00:00,1,30,2,4
807,1,11,2022-06-28 00:00:00,2023-06-30 00:00:00,2,46,1,2
808,3,13,2022-06-25 00:00:00,2023-07-01 00:00:00,3,39,1,3
809,2,10,2022-06-22 00:00:00,2023-06-28 00:00:00,4,28,1,1
810,1,13,2022-06-09 00:00:00,2023-06-29 00:00:00,5,38,1,1
811,2,13,2022-06-10 00:00:00,2023-06-30 00:00:00,6,36,1,4
812,1,15,2022-06-11 00:00:00,2023-07-01 00:00:00,7,33,1,4
813,3,10,2022-06-11 00:00:00,2023-06-28 00:00:00,8,50,1,1
814,3,10,2022-06-12 00:00:00,2023-06-29 00:00:00,9,38,1,1
815,1,15,2022-06-13 00:00:00,2023-06-30 00:00:00,10,29,1,1
816,2,15,2022-06-18 00:00:00,2023-06-30 00:00:00,9,47,2,3
817,1,15,2022-06-29 00:00:00,2023-06-30 00:00:00,9,31,2,2
818,3,13,2022-06-30 00:00:00,2023-06-28 00:00:00,1,40,1,2
819,2,14,2022-07-01 00:00:00,2023-07-01 00:00:00,2,50,1,4
820,1,11,2022-07-07 00:00:00,2023-06-30 00:00:00,1,43,2,2
821,1,12,2022-07-13 00:00:00,2023-06-29 00:00:00,1,35,2,4
822,1,11,2022-07-24 00:00:00,2023-06-29 00:00:00,2,36,1,4
823,3,15,2022-07-29 00:00:00,2023-06-30 00:00:00,3,30,1,1
824,2,13,2022-07-31 00:00:00,2023-06-30 00:00:00,4,47,2,1
825,1,12,2022-08-09 00:00:00,2023-06-30 00:00:00,5,30,2,4
826,1,11,2022-08-18 00:00:00,2023-07-01 00:00:00,6,37,1,3
827,2,15,2022-08-20 00:00:00,2023-06-30 00:00:00,7,34,1,1
828,3,15,2022-08-30 00:00:00,2023-06-30 00:00:00,8,33,2,3
829,3,10,2022-09-01 00:00:00,2023-06-29 00:00:00,9,31,1,2
830,1,13,2022-09-02 00:00:00,2023-07-03 00:00:00,10,30,2,1
831,2,10,2022-09-02 00:00:00,2023-06-29 00:00:00,9,35,1,1
832,3,14,2022-09-15 00:00:00,2023-07-02 00:00:00,9,40,2,2
833,1,13,2022-09-17 00:00:00,2023-06-29 00:00:00,1,29,1,1
834,3,14,2022-09-26 00:00:00,2023-07-03 00:00:00,2,34,2,3
835,2,12,2022-09-27 00:00:00,2023-06-29 00:00:00,1,31,1,4
836,1,15,2022-10-04 00:00:00,2023-07-01 00:00:00,1,28,1,4
837,2,12,2022-10-06 00:00:00,2023-06-29 00:00:00,2,46,2,3
838,3,11,2022-10-07 00:00:00,2023-07-02 00:00:00,3,38,1,1
839,1,13,2022-10-06 00:00:00,2023-06-30 00:00:00,4,35,2,4
840,3,15,2022-10-07 00:00:00,2023-07-03 00:00:00,5,49,1,1
841,2,13,2022-10-06 00:00:00,2023-06-29 00:00:00,6,42,1,1
842,1,14,2022-10-06 00:00:00,2023-07-02 00:00:00,7,37,2,4
843,3,13,2022-10-04 00:00:00,2023-07-01 00:00:00,8,39,2,1
844,2,10,2022-10-14 00:00:00,2023-07-02 00:00:00,9,47,2,3
845,1,12,2022-10-19 00:00:00,2023-06-29 00:00:00,10,49,1,1
846,2,12,2022-10-21 00:00:00,2023-07-01 00:00:00,9,35,1,4
847,1,11,2022-10-28 00:00:00,2023-06-30 00:00:00,9,36,2,3
848,3,11,2022-11-01 00:00:00,2023-07-02 00:00:00,1,40,1,2
849,3,10,2022-11-12 00:00:00,2023-06-29 00:00:00,2,30,2,3
850,1,13,2022-11-13 00:00:00,2023-06-30 00:00:00,1,51,2,3
851,2,15,2022-11-09 00:00:00,2023-06-30 00:00:00,1,47,1,4
852,1,12,2022-11-08 00:00:00,2023-07-01 00:00:00,2,47,2,4
853,3,14,2022-11-06 00:00:00,2023-06-30 00:00:00,3,39,1,2
854,2,10,2022-11-07 00:00:00,2023-06-30 00:00:00,4,49,1,3
855,1,12,2022-11-02 00:00:00,2023-07-01 00:00:00,5,33,1,4
856,2,10,2022-10-06 00:00:00,2023-06-30 00:00:00,6,32,2,3
857,1,15,2022-09-16 00:00:00,2023-06-30 00:00:00,7,40,1,1
858,3,14,2022-09-10 00:00:00,2023-06-30 00:00:00,8,40,2,4
859,3,12,2022-09-04 00:00:00,2023-06-30 00:00:00,9,51,2,2
860,1,13,2022-08-26 00:00:00,2023-07-01 00:00:00,10,50,1,3
861,2,14,2022-08-14 00:00:00,2023-07-01 00:00:00,9,50,2,3
862,1,14,2022-08-12 00:00:00,2023-07-01 00:00:00,9,47,1,1
863,3,12,2022-08-10 00:00:00,2023-06-30 00:00:00,1,35,1,4
864,2,11,2022-08-10 00:00:00,2023-07-01 00:00:00,2,31,1,2
865,1,15,2022-08-04 00:00:00,2023-07-01 00:00:00,1,36,1,1
866,2,10,2022-08-05 00:00:00,2023-07-01 00:00:00,1,41,2,3
867,1,13,2022-07-17 00:00:00,2023-06-30 00:00:00,2,49,2,2
868,3,12,2022-07-16 00:00:00,2023-07-01 00:00:00,3,34,2,2
869,3,15,2022-07-13 00:00:00,2023-07-01 00:00:00,4,30,2,2
870,1,13,2022-07-03 00:00:00,2023-07-02 00:00:00,5,38,1,4
871,2,11,2022-06-24 00:00:00,2023-06-29 00:00:00,6,45,1,2
872,1,14,2022-06-21 00:00:00,2023-07-01 00:00:00,7,42,2,4
873,3,10,2022-06-22 00:00:00,2023-07-01 00:00:00,8,42,2,3
874,2,10,2022-06-23 00:00:00,2023-07-02 00:00:00,9,31,1,3
875,1,14,2022-06-26 00:00:00,2023-06-29 00:00:00,10,28,1,3
876,2,11,2022-06-27 00:00:00,2023-06-30 00:00:00,9,44,1,2
877,1,13,2022-06-28 00:00:00,2023-07-01 00:00:00,9,30,1,3
878,3,13,2022-06-28 00:00:00,2023-07-02 00:00:00,1,33,1,1
879,3,12,2022-06-18 00:00:00,2023-06-29 00:00:00,2,42,2,2
880,1,11,2022-06-11 00:00:00,2023-06-30 00:00:00,1,31,1,3
881,2,11,2022-06-11 00:00:00,2023-07-01 00:00:00,1,31,2,1
882,1,13,2022-06-12 00:00:00,2023-07-01 00:00:00,2,46,2,3
883,3,15,2022-06-13 00:00:00,2023-06-29 00:00:00,3,28,2,2
884,2,11,2022-06-13 00:00:00,2023-06-29 00:00:00,4,50,1,2
885,1,11,2022-06-18 00:00:00,2023-07-02 00:00:00,5,34,1,2
886,2,15,2022-06-23 00:00:00,2023-06-30 00:00:00,6,45,2,3
887,1,12,2022-06-26 00:00:00,2023-06-30 00:00:00,7,38,2,4
888,3,13,2022-06-29 00:00:00,2023-06-29 00:00:00,8,42,2,4
889,3,10,2022-07-02 00:00:00,2023-07-01 00:00:00,9,45,2,1
890,1,10,2022-07-06 00:00:00,2023-06-30 00:00:00,10,44,1,3
891,2,14,2022-07-18 00:00:00,2023-06-30 00:00:00,9,50,2,3
892,1,15,2022-07-29 00:00:00,2023-06-30 00:00:00,9,38,1,2
893,3,13,2022-07-30 00:00:00,2023-07-01 00:00:00,1,42,2,3
894,2,13,2022-08-03 00:00:00,2023-07-01 00:00:00,2,50,1,3
895,1,10,2022-08-15 00:00:00,2023-06-30 00:00:00,1,30,1,1
896,1,10,2022-08-20 00:00:00,2023-07-01 00:00:00,1,47,2,1
897,1,14,2022-08-21 00:00:00,2023-06-30 00:00:00,2,32,2,4
898,3,11,2022-08-30 00:00:00,2023-07-02 00:00:00,3,31,2,2
899,2,15,2022-09-01 00:00:00,2023-06-29 00:00:00,4,37,1,4
900,1,14,2022-09-02 00:00:00,2023-07-03 00:00:00,5,32,2,1
901,1,12,2022-09-04 00:00:00,2023-06-30 00:00:00,6,29,1,1
902,2,12,2022-09-10 00:00:00,2023-07-02 00:00:00,7,28,1,2
903,3,11,2022-09-25 00:00:00,2023-06-29 00:00:00,8,42,1,4
904,3,12,2022-09-27 00:00:00,2023-07-03 00:00:00,9,37,1,2
905,1,13,2022-10-01 00:00:00,2023-06-30 00:00:00,10,38,2,4
906,2,13,2022-10-06 00:00:00,2023-07-02 00:00:00,9,32,1,3
907,3,15,2022-10-07 00:00:00,2023-06-30 00:00:00,9,48,1,4
908,1,13,2022-10-08 00:00:00,2023-07-03 00:00:00,1,46,2,3
909,3,14,2022-10-08 00:00:00,2023-07-01 00:00:00,2,30,1,2
910,2,10,2022-10-08 00:00:00,2023-07-03 00:00:00,1,40,2,3
911,1,13,2022-10-08 00:00:00,2023-06-29 00:00:00,1,29,1,3
912,2,15,2022-10-08 00:00:00,2023-07-02 00:00:00,2,41,1,2
913,3,15,2022-10-10 00:00:00,2023-07-01 00:00:00,3,32,1,4
914,1,12,2022-10-19 00:00:00,2023-07-02 00:00:00,4,44,2,3
915,3,15,2022-10-20 00:00:00,2023-06-29 00:00:00,5,41,1,4
916,2,12,2022-10-26 00:00:00,2023-07-01 00:00:00,6,50,2,1
917,1,14,2022-10-29 00:00:00,2023-06-30 00:00:00,7,33,2,2
918,3,10,2022-10-31 00:00:00,2023-07-02 00:00:00,8,34,2,3
919,2,15,2022-11-11 00:00:00,2023-06-29 00:00:00,9,40,1,1
920,1,14,2022-11-09 00:00:00,2023-07-01 00:00:00,10,34,2,2
921,2,14,2022-11-09 00:00:00,2023-07-01 00:00:00,9,27,2,3
922,1,13,2022-11-07 00:00:00,2023-07-01 00:00:00,9,34,1,2
923,3,13,2022-11-08 00:00:00,2023-06-30 00:00:00,1,28,1,2
924,3,14,2022-11-05 00:00:00,2023-07-01 00:00:00,2,37,2,3
925,1,10,2022-10-25 00:00:00,2023-07-01 00:00:00,1,27,2,4
926,2,13,2022-10-23 00:00:00,2023-07-02 00:00:00,1,33,2,4
927,1,11,2022-10-20 00:00:00,2023-07-02 00:00:00,2,42,1,4
928,3,11,2022-10-14 00:00:00,2023-07-01 00:00:00,3,49,1,1
929,2,13,2022-08-29 00:00:00,2023-06-30 00:00:00,4,44,1,3
930,1,10,2022-08-18 00:00:00,2023-07-01 00:00:00,5,47,1,4
931,2,13,2022-08-13 00:00:00,2023-07-02 00:00:00,6,33,1,4
932,1,11,2022-08-11 00:00:00,2023-07-02 00:00:00,7,37,1,3
933,3,10,2022-08-11 00:00:00,2023-07-01 00:00:00,8,35,1,4
934,3,11,2022-08-06 00:00:00,2023-07-01 00:00:00,9,34,2,1
935,1,10,2022-08-07 00:00:00,2023-07-02 00:00:00,10,44,1,1
936,2,15,2022-07-18 00:00:00,2023-07-02 00:00:00,9,29,1,2
937,1,10,2022-07-17 00:00:00,2023-06-30 00:00:00,9,38,1,1
938,3,14,2022-07-15 00:00:00,2023-07-02 00:00:00,1,46,1,3
939,2,10,2022-07-14 00:00:00,2023-07-02 00:00:00,2,29,1,2
940,1,12,2022-06-26 00:00:00,2023-07-03 00:00:00,1,48,2,3
941,2,10,2022-06-26 00:00:00,2023-06-29 00:00:00,1,36,1,3
942,1,12,2022-06-22 00:00:00,2023-07-01 00:00:00,2,43,1,4
943,3,15,2022-06-23 00:00:00,2023-07-01 00:00:00,3,42,2,3
944,3,10,2022-06-24 00:00:00,2023-07-02 00:00:00,4,50,1,2
945,1,13,2022-06-26 00:00:00,2023-06-29 00:00:00,5,39,1,4
946,2,14,2022-06-28 00:00:00,2023-07-01 00:00:00,6,43,2,4
947,1,10,2022-06-29 00:00:00,2023-07-02 00:00:00,7,50,2,2
948,3,12,2022-06-26 00:00:00,2023-07-02 00:00:00,8,51,1,4
949,2,14,2022-06-26 00:00:00,2023-06-30 00:00:00,9,40,1,2
950,1,10,2022-06-20 00:00:00,2023-06-30 00:00:00,10,31,1,2
951,2,12,2022-06-18 00:00:00,2023-07-03 00:00:00,9,39,2,1
952,1,10,2022-06-16 00:00:00,2023-07-01 00:00:00,9,49,2,2
953,3,10,2022-06-16 00:00:00,2023-06-30 00:00:00,1,34,2,4
954,3,13,2022-06-17 00:00:00,2023-06-30 00:00:00,2,38,1,1
955,1,15,2022-06-20 00:00:00,2023-07-02 00:00:00,1,36,2,4
956,2,10,2022-06-24 00:00:00,2023-07-01 00:00:00,1,42,2,3
957,1,14,2022-06-27 00:00:00,2023-07-01 00:00:00,2,50,1,2
958,3,10,2022-07-02 00:00:00,2023-07-01 00:00:00,3,42,2,4
959,2,14,2022-07-04 00:00:00,2023-07-02 00:00:00,4,35,2,4
960,1,15,2022-07-15 00:00:00,2023-06-30 00:00:00,5,46,2,2
961,2,15,2022-07-23 00:00:00,2023-07-01 00:00:00,6,48,1,4
962,1,12,2022-07-29 00:00:00,2023-07-01 00:00:00,7,43,2,4
963,3,13,2022-08-01 00:00:00,2023-07-01 00:00:00,8,51,2,2
964,3,13,2022-08-12 00:00:00,2023-07-03 00:00:00,9,45,1,3
965,1,10,2022-08-14 00:00:00,2023-06-30 00:00:00,10,46,1,4
966,2,12,2022-08-16 00:00:00,2023-07-04 00:00:00,9,42,2,4
967,1,10,2022-08-26 00:00:00,2023-06-30 00:00:00,9,42,2,1
968,3,13,2022-08-31 00:00:00,2023-07-03 00:00:00,1,50,1,2
969,2,12,2022-09-02 00:00:00,2023-06-30 00:00:00,2,28,1,3
970,1,15,2022-09-03 00:00:00,2023-07-03 00:00:00,1,44,2,2
971,1,10,2022-09-05 00:00:00,2023-07-01 00:00:00,1,36,1,2
972,1,14,2022-09-10 00:00:00,2023-07-02 00:00:00,2,37,2,4
973,3,12,2022-09-17 00:00:00,2023-07-01 00:00:00,3,36,1,1
974,2,13,2022-09-28 00:00:00,2023-07-03 00:00:00,4,31,1,1
975,1,12,2022-10-02 00:00:00,2023-06-30 00:00:00,5,36,2,3
976,1,15,2022-10-05 00:00:00,2023-07-03 00:00:00,6,39,2,4
977,2,11,2022-10-07 00:00:00,2023-06-30 00:00:00,7,45,2,4
978,3,13,2022-10-08 00:00:00,2023-07-03 00:00:00,8,29,1,3
979,3,15,2022-10-08 00:00:00,2023-07-01 00:00:00,9,45,1,1
980,1,11,2022-10-09 00:00:00,2023-07-03 00:00:00,10,29,1,3
981,2,10,2022-10-09 00:00:00,2023-06-30 00:00:00,9,28,2,3
982,3,12,2022-10-10 00:00:00,2023-07-02 00:00:00,9,42,2,3
983,1,11,2022-10-14 00:00:00,2023-07-01 00:00:00,1,36,2,1
984,3,15,2022-10-16 00:00:00,2023-07-03 00:00:00,2,39,1,3
985,2,11,2022-10-21 00:00:00,2023-06-29 00:00:00,1,36,1,3
986,1,15,2022-10-25 00:00:00,2023-07-01 00:00:00,1,49,1,4
987,2,11,2022-10-30 00:00:00,2023-07-01 00:00:00,2,32,2,2
988,3,12,2022-10-31 00:00:00,2023-07-02 00:00:00,3,40,2,1
989,1,12,2022-11-08 00:00:00,2023-07-01 00:00:00,4,34,1,1
990,3,15,2022-11-09 00:00:00,2023-07-01 00:00:00,5,35,1,1
991,2,11,2022-11-07 00:00:00,2023-07-01 00:00:00,6,44,2,3
992,1,13,2022-11-08 00:00:00,2023-07-03 00:00:00,7,47,2,1
993,3,14,2022-11-08 00:00:00,2023-07-03 00:00:00,8,33,2,4
994,2,11,2022-10-31 00:00:00,2023-07-02 00:00:00,9,45,1,2
995,1,14,2022-10-28 00:00:00,2023-07-01 00:00:00,10,42,2,2
996,2,15,2022-10-25 00:00:00,2023-07-02 00:00:00,9,46,1,2
997,1,14,2022-10-18 00:00:00,2023-07-02 00:00:00,9,51,1,2
998,3,15,2022-09-25 00:00:00,2023-07-02 00:00:00,1,41,2,4
999,3,10,2022-08-26 00:00:00,2023-07-01 00:00:00,2,50,2,2
1000,1,10,2022-08-20 00:00:00,2023-07-02 00:00:00,1,49,2,1
1001,2,12,2022-08-12 00:00:00,2023-07-03 00:00:00,1,34,2,4
1002,1,13,2022-08-12 00:00:00,2023-07-03 00:00:00,2,38,2,2
1003,3,13,2022-08-11 00:00:00,2023-07-01 00:00:00,3,46,1,3
1004,2,14,2022-08-11 00:00:00,2023-07-02 00:00:00,4,42,1,3
1005,1,12,2022-08-10 00:00:00,2023-07-02 00:00:00,5,46,1,4
1006,2,10,2022-07-31 00:00:00,2023-07-03 00:00:00,6,51,2,3
1007,1,12,2022-07-17 00:00:00,2023-06-30 00:00:00,7,35,1,3
1008,3,10,2022-07-15 00:00:00,2023-07-02 00:00:00,8,34,2,1
1009,3,14,2022-07-05 00:00:00,2023-07-02 00:00:00,9,31,2,4
1010,1,12,2022-07-01 00:00:00,2023-07-03 00:00:00,10,36,2,2
1011,2,15,2022-07-01 00:00:00,2023-06-30 00:00:00,9,28,1,3
1012,1,15,2022-06-26 00:00:00,2023-07-01 00:00:00,9,29,2,1
1013,3,12,2022-06-27 00:00:00,2023-07-02 00:00:00,1,42,2,3
1014,2,10,2022-06-28 00:00:00,2023-07-02 00:00:00,2,35,2,1
1015,1,12,2022-06-28 00:00:00,2023-06-30 00:00:00,1,32,2,4
1016,2,10,2022-06-29 00:00:00,2023-07-01 00:00:00,1,43,2,2
1017,1,10,2022-06-26 00:00:00,2023-07-02 00:00:00,2,29,1,1
1018,3,13,2022-06-26 00:00:00,2023-07-02 00:00:00,3,35,2,2
1019,3,14,2022-06-24 00:00:00,2023-06-30 00:00:00,4,27,2,2
1020,1,13,2022-06-21 00:00:00,2023-07-01 00:00:00,5,38,1,2
1021,2,13,2022-06-22 00:00:00,2023-07-03 00:00:00,6,33,1,3
1022,1,11,2022-06-18 00:00:00,2023-07-02 00:00:00,7,48,1,4
1023,3,10,2022-06-18 00:00:00,2023-07-02 00:00:00,8,51,2,4
1024,2,10,2022-06-20 00:00:00,2023-07-01 00:00:00,9,40,2,1
1025,1,13,2022-06-23 00:00:00,2023-07-03 00:00:00,10,28,1,1
1026,2,10,2022-06-26 00:00:00,2023-07-01 00:00:00,9,46,2,4
1027,1,12,2022-07-02 00:00:00,2023-07-01 00:00:00,9,28,2,2
1028,3,12,2022-07-04 00:00:00,2023-07-01 00:00:00,1,47,1,2
1029,3,10,2022-07-07 00:00:00,2023-07-02 00:00:00,2,47,1,1
1030,1,13,2022-07-14 00:00:00,2023-07-01 00:00:00,1,50,1,1
1031,2,13,2022-07-20 00:00:00,2023-07-01 00:00:00,1,50,2,3
1032,1,15,2022-07-23 00:00:00,2023-07-02 00:00:00,2,29,1,1
1033,3,15,2022-07-30 00:00:00,2023-07-01 00:00:00,3,38,1,2
1034,2,11,2022-08-12 00:00:00,2023-07-03 00:00:00,4,40,2,2
1035,1,14,2022-08-14 00:00:00,2023-07-01 00:00:00,5,43,1,1
1036,2,14,2022-08-22 00:00:00,2023-07-04 00:00:00,6,27,2,1
1037,1,10,2022-08-29 00:00:00,2023-06-30 00:00:00,7,37,2,2
1038,3,12,2022-09-02 00:00:00,2023-07-03 00:00:00,8,30,1,1
1039,3,13,2022-09-03 00:00:00,2023-07-01 00:00:00,9,50,1,4
1040,1,11,2022-09-04 00:00:00,2023-07-04 00:00:00,10,51,1,1
1041,2,13,2022-09-06 00:00:00,2023-07-01 00:00:00,9,37,2,4
1042,1,14,2022-09-10 00:00:00,2023-07-02 00:00:00,9,35,2,2
